,0,1,2
53094,11427.0,23.0,1.0
53095,11427.0,27.0,1.0
53096,11427.0,30.0,2.0
53097,11427.0,35.0,1.0
53098,11427.0,50.0,1.0
53099,11428.0,26.0,1.0
53100,11428.0,50.0,1.0
53101,11429.0,15.0,1.0
53102,11429.0,17.0,1.0
53103,11429.0,22.0,2.0
53104,11429.0,24.0,1.0
53105,11429.0,25.0,1.0
53106,11429.0,26.0,1.0
53107,11429.0,50.0,1.0
53108,11430.0,17.0,1.0
53109,11430.0,22.0,1.0
53110,11430.0,29.0,1.0
53111,11430.0,40.0,1.0
53112,11431.0,17.0,2.0
53113,11431.0,23.0,1.0
53114,11431.0,24.0,1.0
53115,11431.0,50.0,1.0
53116,11431.0,53.0,1.0
53117,11432.0,23.0,1.0
53118,11432.0,32.0,1.0
53119,11432.0,35.0,1.0
53120,11433.0,15.0,1.0
53121,11433.0,24.0,2.0
53122,11433.0,26.0,1.0
53123,11433.0,30.0,1.0
53124,11433.0,32.0,1.0
53125,11433.0,40.0,2.0
53126,11434.0,22.0,1.0
53127,11434.0,23.0,2.0
53128,11434.0,24.0,1.0
53129,11435.0,20.0,1.0
53130,11435.0,21.0,1.0
53131,11436.0,25.0,1.0
53132,11436.0,28.0,1.0
53133,11436.0,32.0,1.0
53134,11436.0,45.0,1.0
53135,11437.0,23.0,1.0
53136,11437.0,28.0,2.0
53137,11437.0,45.0,1.0
53138,11437.0,50.0,2.0
53139,11438.0,21.0,1.0
53140,11438.0,24.0,1.0
53141,11438.0,40.0,1.0
53142,11439.0,22.0,1.0
53143,11439.0,24.0,1.0
53144,11439.0,32.0,1.0
53145,11440.0,28.0,2.0
53146,11440.0,29.0,1.0
53147,11441.0,20.0,1.0
53148,11441.0,22.0,1.0
53149,11441.0,24.0,1.0
53150,11441.0,28.0,1.0
53151,11441.0,30.0,1.0
53152,11441.0,35.0,1.0
53153,11442.0,22.0,1.0
53154,11442.0,23.0,1.0
53155,11442.0,31.0,1.0
53156,11442.0,40.0,1.0
53157,11442.0,53.0,1.0
53158,11443.0,22.0,1.0
53159,11443.0,24.0,1.0
53160,11443.0,26.0,1.0
53161,11443.0,30.0,1.0
53162,11443.0,31.0,1.0
53163,11443.0,32.0,2.0
53164,11443.0,45.0,1.0
53165,11444.0,23.0,2.0
53166,11444.0,25.0,1.0
53167,11444.0,29.0,1.0
53168,11444.0,31.0,1.0
53169,11444.0,38.0,1.0
53170,11444.0,50.0,1.0
53171,11445.0,23.0,2.0
53172,11445.0,25.0,1.0
53173,11445.0,40.0,2.0
53174,11445.0,50.0,1.0
53175,11446.0,17.0,1.0
53176,11446.0,20.0,1.0
53177,11446.0,23.0,1.0
53178,11446.0,24.0,4.0
53179,11446.0,26.0,1.0
53180,11446.0,28.0,1.0
53181,11446.0,30.0,2.0
53182,11446.0,31.0,1.0
53183,11446.0,32.0,2.0
53184,11446.0,40.0,1.0
53185,11446.0,50.0,1.0
53186,11447.0,27.0,1.0
53187,11447.0,29.0,1.0
53188,11447.0,35.0,1.0
53189,11447.0,38.0,1.0
53190,11447.0,50.0,1.0
53191,11448.0,22.0,1.0
53192,11448.0,23.0,1.0
53193,11448.0,32.0,1.0
53194,11448.0,50.0,2.0
53195,11449.0,17.0,1.0
53196,11449.0,21.0,1.0
53197,11449.0,24.0,1.0
53198,11449.0,26.0,1.0
53199,11449.0,30.0,1.0
53200,11449.0,50.0,1.0
53201,11450.0,15.0,1.0
53202,11450.0,28.0,1.0
53203,11450.0,32.0,1.0
53204,11450.0,35.0,1.0
53205,11451.0,23.0,1.0
53206,11451.0,30.0,1.0
53207,11451.0,50.0,1.0
53208,11452.0,28.0,1.0
53209,11452.0,30.0,1.0
53210,11452.0,32.0,2.0
53211,11452.0,35.0,1.0
53212,11452.0,40.0,1.0
53213,11452.0,50.0,1.0
53214,11453.0,15.0,1.0
53215,11453.0,19.0,1.0
53216,11453.0,22.0,1.0
53217,11453.0,24.0,1.0
53218,11453.0,25.0,1.0
53219,11453.0,26.0,2.0
53220,11453.0,30.0,1.0
53221,11453.0,32.0,1.0
53222,11453.0,50.0,1.0
53223,11454.0,15.0,2.0
53224,11454.0,23.0,2.0
53225,11454.0,24.0,1.0
53226,11454.0,25.0,1.0
53227,11454.0,30.0,2.0
53228,11454.0,32.0,1.0
53229,11454.0,35.0,1.0
53230,11454.0,38.0,1.0
53231,11455.0,19.0,1.0
53232,11455.0,21.0,1.0
53233,11455.0,22.0,1.0
53234,11455.0,28.0,1.0
53235,11455.0,32.0,1.0
53236,11455.0,33.0,1.0
53237,11455.0,50.0,1.0
53238,11455.0,53.0,1.0
53239,11456.0,21.0,1.0
53240,11456.0,22.0,1.0
53241,11456.0,26.0,1.0
53242,11457.0,24.0,1.0
53243,11458.0,24.0,1.0
53244,11458.0,27.0,1.0
53245,11458.0,31.0,1.0
53246,11458.0,40.0,1.0
53247,11459.0,23.0,1.0
53248,11459.0,24.0,2.0
53249,11459.0,31.0,1.0
53250,11459.0,32.0,1.0
53251,11459.0,50.0,1.0
53252,11460.0,21.0,1.0
53253,11460.0,22.0,2.0
53254,11460.0,25.0,1.0
53255,11460.0,27.0,1.0
53256,11460.0,28.0,1.0
53257,11460.0,40.0,3.0
53258,11460.0,45.0,1.0
53259,11460.0,52.0,1.0
53260,11461.0,23.0,1.0
53261,11461.0,24.0,1.0
53262,11461.0,29.0,2.0
53263,11461.0,31.0,1.0
53264,11461.0,53.0,1.0
53265,11462.0,20.0,1.0
53266,11462.0,25.0,1.0
53267,11462.0,26.0,2.0
53268,11462.0,27.0,1.0
53269,11462.0,28.0,1.0
53270,11462.0,30.0,1.0
53271,11462.0,40.0,2.0
53272,11462.0,50.0,1.0
53273,11463.0,27.0,1.0
53274,11463.0,35.0,1.0
53275,11464.0,12.0,1.0
53276,11464.0,18.0,1.0
53277,11464.0,21.0,1.0
53278,11464.0,26.0,1.0
53279,11464.0,29.0,1.0
53280,11465.0,23.0,1.0
53281,11465.0,24.0,1.0
53282,11465.0,25.0,1.0
53283,11466.0,19.0,1.0
53284,11466.0,40.0,1.0
53285,11467.0,32.0,1.0
53286,11468.0,25.0,1.0
53287,11468.0,29.0,1.0
53288,11468.0,30.0,3.0
53289,11469.0,26.0,1.0
53290,11469.0,30.0,1.0
53291,11469.0,33.0,1.0
53292,11470.0,19.0,2.0
53293,11470.0,20.0,1.0
53294,11470.0,22.0,1.0
53295,11470.0,23.0,2.0
53296,11470.0,29.0,1.0
53297,11470.0,30.0,1.0
53298,11471.0,19.0,1.0
53299,11471.0,25.0,1.0
53300,11471.0,28.0,1.0
53301,11471.0,30.0,1.0
53302,11471.0,32.0,1.0
53303,11472.0,23.0,1.0
53304,11472.0,30.0,1.0
53305,11472.0,45.0,1.0
53306,11473.0,30.0,1.0
53307,11474.0,20.0,1.0
53308,11474.0,23.0,1.0
53309,11474.0,30.0,1.0
53310,11474.0,50.0,1.0
53311,11475.0,20.0,1.0
53312,11475.0,22.0,1.0
53313,11475.0,23.0,1.0
53314,11475.0,30.0,2.0
53315,11475.0,31.0,1.0
53316,11475.0,32.0,2.0
53317,11475.0,40.0,2.0
53318,11476.0,23.0,2.0
53319,11476.0,24.0,1.0
53320,11476.0,25.0,1.0
53321,11476.0,27.0,1.0
53322,11476.0,31.0,1.0
53323,11477.0,21.0,1.0
53324,11477.0,22.0,2.0
53325,11477.0,25.0,2.0
53326,11477.0,26.0,1.0
53327,11477.0,29.0,1.0
53328,11477.0,34.0,1.0
53329,11477.0,40.0,1.0
53330,11477.0,50.0,1.0
53331,11478.0,26.0,1.0
53332,11478.0,28.0,2.0
53333,11479.0,19.0,1.0
53334,11479.0,22.0,1.0
53335,11479.0,25.0,3.0
53336,11479.0,30.0,1.0
53337,11479.0,45.0,1.0
53338,11480.0,22.0,1.0
53339,11480.0,24.0,1.0
53340,11480.0,26.0,1.0
53341,11480.0,30.0,1.0
53342,11481.0,24.0,1.0
53343,11481.0,30.0,1.0
53344,11481.0,45.0,1.0
53345,11482.0,19.0,1.0
53346,11482.0,27.0,1.0
53347,11482.0,30.0,2.0
53348,11482.0,32.0,1.0
53349,11482.0,45.0,1.0
53350,11483.0,26.0,1.0
53351,11483.0,28.0,1.0
53352,11483.0,29.0,1.0
53353,11483.0,30.0,1.0
53354,11483.0,32.0,1.0
53355,11484.0,24.0,1.0
53356,11484.0,45.0,1.0
53357,11485.0,25.0,1.0
53358,11485.0,27.0,1.0
53359,11485.0,28.0,1.0
53360,11486.0,20.0,1.0
53361,11486.0,21.0,1.0
53362,11486.0,22.0,1.0
53363,11486.0,28.0,3.0
53364,11486.0,50.0,1.0
53365,11487.0,23.0,1.0
53366,11487.0,32.0,2.0
53367,11487.0,40.0,1.0
53368,11487.0,50.0,1.0
53369,11488.0,16.0,1.0
53370,11488.0,20.0,1.0
53371,11488.0,24.0,2.0
53372,11488.0,25.0,2.0
53373,11488.0,28.0,1.0
53374,11488.0,32.0,1.0
53375,11488.0,40.0,1.0
53376,11488.0,45.0,1.0
53377,11489.0,28.0,1.0
53378,11489.0,40.0,1.0
53379,11490.0,27.0,1.0
53380,11491.0,25.0,1.0
53381,11491.0,28.0,1.0
53382,11491.0,30.0,1.0
53383,11491.0,35.0,1.0
53384,11491.0,50.0,1.0
53385,11492.0,23.0,1.0
53386,11492.0,24.0,2.0
53387,11492.0,26.0,2.0
53388,11492.0,35.0,1.0
53389,11492.0,40.0,1.0
53390,11492.0,50.0,1.0
53391,11493.0,27.0,1.0
53392,11493.0,30.0,1.0
53393,11493.0,40.0,2.0
53394,11493.0,45.0,2.0
53395,11494.0,23.0,4.0
53396,11494.0,25.0,1.0
53397,11494.0,26.0,1.0
53398,11494.0,31.0,1.0
53399,11494.0,32.0,1.0
53400,11494.0,40.0,1.0
53401,11495.0,20.0,1.0
53402,11495.0,23.0,1.0
53403,11495.0,24.0,1.0
53404,11495.0,26.0,1.0
53405,11495.0,28.0,1.0
53406,11495.0,29.0,1.0
53407,11495.0,31.0,1.0
53408,11495.0,50.0,1.0
53409,11495.0,52.0,1.0
53410,11495.0,53.0,1.0
53411,11496.0,21.0,1.0
53412,11496.0,22.0,1.0
53413,11496.0,26.0,3.0
53414,11496.0,27.0,2.0
53415,11496.0,30.0,1.0
53416,11496.0,32.0,1.0
53417,11496.0,50.0,1.0
53418,11497.0,22.0,1.0
53419,11497.0,23.0,1.0
53420,11497.0,26.0,1.0
53421,11497.0,31.0,1.0
53422,11497.0,32.0,1.0
53423,11497.0,33.0,1.0
53424,11497.0,35.0,1.0
53425,11497.0,40.0,1.0
53426,11498.0,26.0,1.0
53427,11498.0,28.0,1.0
53428,11498.0,30.0,1.0
53429,11498.0,32.0,1.0
53430,11499.0,23.0,1.0
53431,11499.0,29.0,1.0
53432,11499.0,30.0,1.0
53433,11499.0,33.0,1.0
53434,11499.0,35.0,1.0
53435,11499.0,45.0,1.0
53436,11499.0,50.0,1.0
53437,11500.0,20.0,1.0
53438,11500.0,21.0,1.0
53439,11500.0,23.0,1.0
53440,11500.0,25.0,1.0
53441,11500.0,31.0,1.0
53442,11500.0,40.0,1.0
53443,11500.0,50.0,1.0
53444,11501.0,18.0,1.0
53445,11501.0,24.0,1.0
53446,11501.0,25.0,1.0
53447,11501.0,26.0,1.0
53448,11501.0,30.0,1.0
53449,11501.0,40.0,1.0
53450,11502.0,17.0,1.0
53451,11502.0,27.0,2.0
53452,11502.0,28.0,1.0
53453,11502.0,35.0,1.0
53454,11503.0,17.0,1.0
53455,11503.0,23.0,1.0
53456,11503.0,32.0,1.0
53457,11503.0,33.0,1.0
53458,11503.0,50.0,1.0
53459,11504.0,23.0,2.0
53460,11504.0,33.0,1.0
53461,11506.0,22.0,1.0
53462,11506.0,27.0,1.0
53463,11506.0,30.0,4.0
53464,11506.0,32.0,1.0
53465,11507.0,26.0,2.0
53466,11508.0,19.0,1.0
53467,11508.0,25.0,1.0
53468,11508.0,27.0,1.0
53469,11508.0,29.0,1.0
53470,11508.0,35.0,3.0
53471,11509.0,22.0,1.0
53472,11509.0,25.0,1.0
53473,11509.0,35.0,1.0
53474,11510.0,18.0,1.0
53475,11510.0,24.0,1.0
53476,11510.0,32.0,1.0
53477,11510.0,50.0,1.0
53478,11511.0,23.0,1.0
53479,11511.0,24.0,2.0
53480,11511.0,25.0,1.0
53481,11511.0,26.0,1.0
53482,11511.0,28.0,1.0
53483,11511.0,29.0,1.0
53484,11511.0,30.0,1.0
53485,11511.0,32.0,1.0
53486,11511.0,50.0,1.0
53487,11512.0,25.0,1.0
53488,11512.0,26.0,1.0
53489,11512.0,28.0,1.0
53490,11512.0,40.0,1.0
53491,11513.0,24.0,1.0
53492,11513.0,25.0,1.0
53493,11513.0,26.0,1.0
53494,11513.0,30.0,1.0
53495,11513.0,38.0,1.0
53496,11513.0,45.0,1.0
53497,11515.0,18.0,1.0
53498,11515.0,22.0,1.0
53499,11515.0,50.0,1.0
53500,11516.0,22.0,1.0
53501,11516.0,23.0,2.0
53502,11516.0,25.0,1.0
53503,11516.0,26.0,1.0
53504,11516.0,38.0,1.0
53505,11516.0,40.0,1.0
53506,11517.0,13.0,1.0
53507,11517.0,21.0,1.0
53508,11517.0,23.0,1.0
53509,11517.0,28.0,1.0
53510,11517.0,32.0,3.0
53511,11518.0,22.0,1.0
53512,11518.0,26.0,1.0
53513,11518.0,31.0,1.0
53514,11518.0,40.0,1.0
53515,11518.0,45.0,1.0
53516,11519.0,26.0,1.0
53517,11520.0,22.0,1.0
53518,11520.0,23.0,2.0
53519,11520.0,24.0,1.0
53520,11521.0,19.0,1.0
53521,11521.0,22.0,1.0
53522,11521.0,25.0,1.0
53523,11521.0,27.0,1.0
53524,11521.0,35.0,1.0
53525,11522.0,21.0,1.0
53526,11522.0,22.0,1.0
53527,11522.0,23.0,1.0
53528,11522.0,27.0,1.0
53529,11522.0,32.0,1.0
53530,11523.0,35.0,1.0
53531,11523.0,50.0,1.0
53532,11524.0,23.0,1.0
53533,11524.0,25.0,2.0
53534,11524.0,28.0,2.0
53535,11524.0,30.0,1.0
53536,11524.0,32.0,1.0
53537,11524.0,50.0,1.0
53538,11525.0,22.0,1.0
53539,11525.0,23.0,1.0
53540,11525.0,32.0,1.0
53541,11525.0,35.0,1.0
53542,11525.0,50.0,1.0
53543,11526.0,23.0,1.0
53544,11526.0,25.0,1.0
53545,11526.0,27.0,1.0
53546,11526.0,30.0,1.0
53547,11527.0,21.0,1.0
53548,11527.0,23.0,1.0
53549,11528.0,28.0,1.0
53550,11528.0,40.0,1.0
53551,11529.0,17.0,1.0
53552,11529.0,22.0,1.0
53553,11529.0,23.0,2.0
53554,11529.0,27.0,2.0
53555,11529.0,40.0,1.0
53556,11529.0,50.0,1.0
53557,11530.0,21.0,1.0
53558,11530.0,26.0,1.0
53559,11530.0,29.0,1.0
53560,11531.0,19.0,1.0
53561,11531.0,23.0,2.0
53562,11531.0,50.0,1.0
53563,11532.0,19.0,1.0
53564,11532.0,32.0,2.0
53565,11533.0,21.0,1.0
53566,11533.0,23.0,1.0
53567,11533.0,26.0,1.0
53568,11533.0,29.0,1.0
53569,11533.0,32.0,1.0
53570,11533.0,40.0,2.0
53571,11534.0,25.0,3.0
53572,11534.0,30.0,1.0
53573,11534.0,50.0,1.0
53574,11534.0,52.0,1.0
53575,11535.0,21.0,1.0
53576,11535.0,30.0,1.0
53577,11535.0,50.0,1.0
53578,11536.0,21.0,1.0
53579,11536.0,38.0,1.0
53580,11536.0,50.0,1.0
53581,11537.0,22.0,1.0
53582,11537.0,23.0,1.0
53583,11537.0,24.0,1.0
53584,11537.0,25.0,1.0
53585,11537.0,45.0,1.0
53586,11538.0,24.0,1.0
53587,11538.0,26.0,1.0
53588,11538.0,27.0,1.0
53589,11538.0,28.0,1.0
53590,11538.0,29.0,1.0
53591,11538.0,32.0,1.0
53592,11538.0,35.0,1.0
53593,11538.0,45.0,1.0
53594,11538.0,50.0,1.0
53595,11538.0,53.0,1.0
53596,11539.0,21.0,2.0
53597,11539.0,23.0,1.0
53598,11539.0,29.0,1.0
53599,11539.0,30.0,1.0
53600,11539.0,53.0,1.0
53601,11540.0,22.0,1.0
53602,11540.0,23.0,2.0
53603,11540.0,24.0,1.0
53604,11540.0,25.0,1.0
53605,11541.0,17.0,1.0
53606,11541.0,23.0,1.0
53607,11541.0,24.0,1.0
53608,11541.0,25.0,1.0
53609,11541.0,26.0,1.0
53610,11541.0,32.0,1.0
53611,11541.0,35.0,1.0
53612,11541.0,38.0,1.0
53613,11542.0,20.0,1.0
53614,11542.0,22.0,1.0
53615,11542.0,25.0,1.0
53616,11542.0,26.0,2.0
53617,11542.0,28.0,1.0
53618,11542.0,33.0,1.0
53619,11542.0,35.0,1.0
53620,11542.0,40.0,1.0
53621,11542.0,52.0,1.0
53622,11543.0,18.0,1.0
53623,11543.0,21.0,1.0
53624,11543.0,22.0,1.0
53625,11543.0,23.0,2.0
53626,11543.0,32.0,3.0
53627,11543.0,50.0,1.0
53628,11544.0,22.0,1.0
53629,11544.0,28.0,1.0
53630,11544.0,30.0,2.0
53631,11544.0,32.0,1.0
53632,11544.0,35.0,1.0
53633,11545.0,22.0,1.0
53634,11545.0,25.0,1.0
53635,11545.0,26.0,2.0
53636,11545.0,28.0,2.0
53637,11545.0,38.0,1.0
53638,11545.0,50.0,2.0
53639,11546.0,27.0,1.0
53640,11546.0,32.0,1.0
53641,11546.0,35.0,1.0
53642,11547.0,29.0,1.0
53643,11547.0,30.0,1.0
53644,11547.0,32.0,1.0
53645,11548.0,18.0,1.0
53646,11548.0,28.0,1.0
53647,11548.0,32.0,1.0
53648,11548.0,50.0,2.0
53649,11549.0,19.0,1.0
53650,11549.0,20.0,1.0
53651,11549.0,24.0,1.0
53652,11549.0,35.0,1.0
53653,11550.0,20.0,1.0
53654,11550.0,22.0,1.0
53655,11550.0,30.0,1.0
53656,11550.0,40.0,1.0
53657,11550.0,45.0,1.0
53658,11551.0,22.0,1.0
53659,11551.0,30.0,1.0
53660,11552.0,17.0,1.0
53661,11552.0,26.0,1.0
53662,11552.0,28.0,1.0
53663,11552.0,30.0,1.0
53664,11552.0,35.0,1.0
53665,11553.0,24.0,1.0
53666,11553.0,26.0,1.0
53667,11553.0,30.0,1.0
53668,11553.0,31.0,1.0
53669,11553.0,50.0,1.0
53670,11554.0,21.0,1.0
53671,11554.0,22.0,2.0
53672,11554.0,23.0,1.0
53673,11554.0,30.0,2.0
53674,11554.0,32.0,1.0
53675,11554.0,50.0,2.0
53676,11554.0,52.0,1.0
53677,11555.0,11.0,1.0
53678,11555.0,18.0,1.0
53679,11555.0,27.0,1.0
53680,11555.0,29.0,1.0
53681,11555.0,40.0,1.0
53682,11556.0,19.0,1.0
53683,11556.0,24.0,1.0
53684,11556.0,25.0,1.0
53685,11556.0,26.0,2.0
53686,11556.0,27.0,1.0
53687,11556.0,32.0,2.0
53688,11556.0,45.0,1.0
53689,11557.0,22.0,1.0
53690,11557.0,23.0,1.0
53691,11557.0,26.0,1.0
53692,11557.0,40.0,1.0
53693,11558.0,22.0,1.0
53694,11558.0,31.0,1.0
53695,11558.0,32.0,1.0
53696,11558.0,35.0,1.0
53697,11559.0,20.0,1.0
53698,11559.0,21.0,1.0
53699,11559.0,26.0,1.0
53700,11559.0,28.0,3.0
53701,11559.0,33.0,1.0
53702,11559.0,43.0,1.0
53703,11559.0,50.0,1.0
53704,11560.0,22.0,1.0
53705,11561.0,24.0,1.0
53706,11561.0,27.0,2.0
53707,11561.0,32.0,1.0
53708,11561.0,40.0,1.0
53709,11562.0,26.0,1.0
53710,11562.0,27.0,1.0
53711,11562.0,35.0,1.0
53712,11563.0,20.0,1.0
53713,11563.0,23.0,1.0
53714,11563.0,26.0,1.0
53715,11563.0,28.0,1.0
53716,11563.0,32.0,1.0
53717,11564.0,16.0,1.0
53718,11564.0,24.0,1.0
53719,11564.0,27.0,1.0
53720,11564.0,28.0,1.0
53721,11564.0,40.0,1.0
53722,11564.0,45.0,1.0
53723,11564.0,50.0,1.0
53724,11565.0,15.0,1.0
53725,11565.0,28.0,1.0
53726,11565.0,40.0,1.0
53727,11565.0,45.0,1.0
53728,11566.0,23.0,1.0
53729,11566.0,26.0,1.0
53730,11566.0,27.0,1.0
53731,11566.0,29.0,1.0
53732,11566.0,30.0,2.0
53733,11566.0,50.0,1.0
53734,11567.0,19.0,1.0
53735,11567.0,25.0,1.0
53736,11567.0,35.0,1.0
53737,11567.0,40.0,2.0
53738,11568.0,16.0,1.0
53739,11568.0,21.0,1.0
53740,11568.0,23.0,1.0
53741,11568.0,25.0,2.0
53742,11568.0,26.0,1.0
53743,11568.0,53.0,1.0
53744,11569.0,22.0,2.0
53745,11569.0,25.0,1.0
53746,11569.0,27.0,1.0
53747,11569.0,30.0,1.0
53748,11569.0,31.0,1.0
53749,11569.0,32.0,1.0
53750,11569.0,40.0,1.0
53751,11570.0,22.0,1.0
53752,11570.0,26.0,2.0
53753,11570.0,31.0,1.0
53754,11570.0,32.0,1.0
53755,11570.0,40.0,2.0
53756,11571.0,19.0,1.0
53757,11571.0,20.0,2.0
53758,11571.0,21.0,1.0
53759,11571.0,45.0,1.0
53760,11572.0,18.0,2.0
53761,11572.0,23.0,1.0
53762,11572.0,30.0,1.0
53763,11572.0,38.0,1.0
53764,11572.0,39.0,1.0
53765,11572.0,50.0,1.0
53766,11573.0,20.0,1.0
53767,11573.0,23.0,1.0
53768,11573.0,28.0,1.0
53769,11573.0,50.0,1.0
53770,11574.0,20.0,1.0
53771,11574.0,21.0,1.0
53772,11574.0,23.0,1.0
53773,11574.0,24.0,1.0
53774,11574.0,25.0,1.0
53775,11574.0,26.0,1.0
53776,11574.0,50.0,1.0
53777,11575.0,21.0,1.0
53778,11575.0,22.0,1.0
53779,11576.0,23.0,1.0
53780,11576.0,30.0,1.0
53781,11576.0,31.0,1.0
53782,11576.0,35.0,1.0
53783,11577.0,22.0,1.0
53784,11577.0,26.0,1.0
53785,11577.0,29.0,2.0
53786,11577.0,32.0,1.0
53787,11577.0,40.0,1.0
53788,11577.0,50.0,2.0
53789,11577.0,53.0,1.0
53790,11578.0,17.0,1.0
53791,11578.0,21.0,1.0
53792,11578.0,26.0,2.0
53793,11578.0,32.0,1.0
53794,11579.0,23.0,1.0
53795,11579.0,24.0,1.0
53796,11579.0,29.0,2.0
53797,11579.0,50.0,1.0
53798,11580.0,15.0,1.0
53799,11580.0,16.0,1.0
53800,11580.0,19.0,1.0
53801,11580.0,21.0,1.0
53802,11580.0,24.0,1.0
53803,11580.0,27.0,1.0
53804,11580.0,28.0,1.0
53805,11580.0,30.0,2.0
53806,11580.0,32.0,1.0
53807,11580.0,53.0,1.0
53808,11581.0,21.0,1.0
53809,11581.0,22.0,1.0
53810,11581.0,25.0,2.0
53811,11581.0,32.0,3.0
53812,11582.0,24.0,1.0
53813,11582.0,29.0,1.0
53814,11582.0,30.0,1.0
53815,11582.0,40.0,1.0
53816,11582.0,45.0,1.0
53817,11583.0,22.0,1.0
53818,11583.0,26.0,1.0
53819,11583.0,31.0,1.0
53820,11583.0,32.0,1.0
53821,11583.0,53.0,2.0
53822,11584.0,13.0,1.0
53823,11584.0,30.0,1.0
53824,11584.0,40.0,1.0
53825,11585.0,22.0,1.0
53826,11585.0,25.0,1.0
53827,11585.0,26.0,1.0
53828,11585.0,30.0,2.0
53829,11585.0,40.0,1.0
53830,11586.0,23.0,1.0
53831,11586.0,25.0,1.0
53832,11586.0,26.0,1.0
53833,11586.0,28.0,1.0
53834,11586.0,37.0,1.0
53835,11586.0,50.0,1.0
53836,11587.0,17.0,1.0
53837,11587.0,23.0,1.0
53838,11587.0,24.0,1.0
53839,11587.0,25.0,1.0
53840,11587.0,40.0,1.0
53841,11587.0,53.0,1.0
53842,11588.0,22.0,1.0
53843,11588.0,25.0,1.0
53844,11588.0,26.0,1.0
53845,11588.0,30.0,1.0
53846,11588.0,31.0,1.0
53847,11588.0,35.0,1.0
53848,11588.0,40.0,1.0
53849,11588.0,50.0,1.0
53850,11589.0,21.0,1.0
53851,11589.0,25.0,1.0
53852,11589.0,26.0,1.0
53853,11589.0,27.0,1.0
53854,11589.0,30.0,3.0
53855,11590.0,23.0,1.0
53856,11590.0,26.0,1.0
53857,11590.0,45.0,1.0
53858,11591.0,24.0,1.0
53859,11591.0,25.0,1.0
53860,11591.0,27.0,1.0
53861,11591.0,29.0,1.0
53862,11591.0,35.0,2.0
53863,11592.0,21.0,1.0
53864,11592.0,23.0,1.0
53865,11592.0,25.0,1.0
53866,11592.0,29.0,1.0
53867,11592.0,30.0,1.0
53868,11592.0,50.0,1.0
53869,11593.0,21.0,1.0
53870,11593.0,23.0,1.0
53871,11593.0,50.0,1.0
53872,11594.0,21.0,1.0
53873,11594.0,24.0,1.0
53874,11594.0,25.0,2.0
53875,11594.0,27.0,1.0
53876,11594.0,30.0,1.0
53877,11594.0,40.0,2.0
53878,11594.0,45.0,2.0
53879,11595.0,23.0,1.0
53880,11596.0,26.0,1.0
53881,11596.0,40.0,1.0
53882,11596.0,50.0,1.0
53883,11597.0,13.0,1.0
53884,11597.0,20.0,1.0
53885,11597.0,23.0,1.0
53886,11597.0,25.0,1.0
53887,11597.0,32.0,1.0
53888,11597.0,40.0,1.0
53889,11598.0,16.0,1.0
53890,11598.0,18.0,1.0
53891,11598.0,24.0,1.0
53892,11598.0,28.0,1.0
53893,11598.0,40.0,1.0
53894,11598.0,53.0,1.0
53895,11599.0,24.0,1.0
53896,11599.0,25.0,3.0
53897,11599.0,30.0,2.0
53898,11599.0,31.0,1.0
53899,11600.0,23.0,1.0
53900,11600.0,28.0,1.0
53901,11600.0,39.0,1.0
53902,11600.0,50.0,2.0
53903,11601.0,23.0,1.0
53904,11601.0,26.0,1.0
53905,11601.0,50.0,1.0
53906,11602.0,24.0,2.0
53907,11602.0,28.0,1.0
53908,11602.0,31.0,1.0
53909,11602.0,33.0,1.0
53910,11602.0,50.0,1.0
53911,11603.0,21.0,1.0
53912,11603.0,31.0,1.0
53913,11603.0,32.0,1.0
53914,11603.0,50.0,2.0
53915,11604.0,22.0,1.0
53916,11604.0,27.0,1.0
53917,11604.0,45.0,1.0
53918,11605.0,22.0,1.0
53919,11606.0,32.0,1.0
53920,11607.0,26.0,1.0
53921,11607.0,32.0,1.0
53922,11607.0,40.0,1.0
53923,11608.0,24.0,2.0
53924,11608.0,26.0,1.0
53925,11608.0,27.0,1.0
53926,11608.0,29.0,1.0
53927,11608.0,34.0,1.0
53928,11608.0,43.0,1.0
53929,11609.0,22.0,1.0
53930,11609.0,24.0,1.0
53931,11609.0,25.0,1.0
53932,11609.0,26.0,1.0
53933,11609.0,30.0,1.0
53934,11609.0,40.0,1.0
53935,11609.0,45.0,1.0
53936,11610.0,17.0,2.0
53937,11610.0,26.0,2.0
53938,11610.0,32.0,1.0
53939,11611.0,20.0,1.0
53940,11611.0,25.0,2.0
53941,11611.0,26.0,1.0
53942,11611.0,29.0,1.0
53943,11612.0,21.0,1.0
53944,11612.0,23.0,1.0
53945,11612.0,24.0,1.0
53946,11612.0,28.0,1.0
53947,11612.0,29.0,1.0
53948,11612.0,30.0,1.0
53949,11612.0,38.0,1.0
53950,11612.0,40.0,2.0
53951,11613.0,17.0,1.0
53952,11613.0,19.0,1.0
53953,11613.0,23.0,1.0
53954,11613.0,33.0,1.0
53955,11613.0,40.0,1.0
53956,11613.0,45.0,1.0
53957,11613.0,50.0,1.0
53958,11614.0,35.0,1.0
53959,11615.0,17.0,1.0
53960,11615.0,20.0,1.0
53961,11615.0,26.0,1.0
53962,11615.0,29.0,2.0
53963,11615.0,45.0,1.0
53964,11615.0,50.0,1.0
53965,11616.0,21.0,1.0
53966,11616.0,23.0,2.0
53967,11616.0,40.0,1.0
